dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.333111,75.500934,0.000583,0.058292,2.914593,145.729627,0.000062
0.020000,6.333145,75.500934,0.000617,0.001699,-2.829651,-287.212170,0.000059
0.020000,6.333222,75.500934,0.000693,0.003822,0.106135,146.789299,0.000053
0.020000,6.333358,75.500934,0.000829,0.006791,0.148472,2.116834,0.000041
0.020000,6.333570,75.500934,0.001041,0.010604,0.190628,2.107832,0.000024
0.020000,6.335302,75.500934,0.002773,0.086608,3.800232,180.480182,6.283184
0.020000,6.364279,75.500934,0.031751,1.448882,68.113689,3215.672842,6.283149
0.020000,6.402127,75.500932,0.069598,1.892365,22.174171,-2296.975908,6.283104
0.020000,6.450026,75.500926,0.117497,2.394941,25.128765,147.729714,6.283047
0.020000,6.509157,75.500916,0.176629,2.956587,28.082318,147.677663,6.282977
0.020000,6.580703,75.500898,0.248174,3.577278,31.034573,147.612716,6.282893
0.020000,6.665843,75.500869,0.333314,4.256983,33.985241,147.533397,6.282793
0.020000,6.765756,75.500824,0.433227,4.995663,36.934007,147.438324,6.282676
0.020000,6.881621,75.500757,0.549093,5.793274,39.880527,147.325990,6.282542
0.020000,7.014616,75.500661,0.682088,6.649763,42.824429,147.195099,6.282388
0.020000,7.165918,75.500528,0.833389,7.565069,45.765307,147.043900,6.282216
0.020000,7.336700,75.500346,1.004172,8.539123,48.702736,146.871467,6.282022
0.020000,7.527546,75.500103,1.195018,9.542308,50.159232,72.824811,6.281809
0.020000,7.738446,75.499788,1.405919,10.545020,50.135597,-1.181787,6.281576
0.020000,7.969390,75.499387,1.636863,11.547209,50.109472,-1.306245,6.281324
0.020000,8.220366,75.498886,1.887839,12.548827,50.080861,-1.430532,6.281054
0.020000,8.491362,75.498270,2.158836,13.549822,50.049757,-1.555219,6.280768
0.020000,8.782364,75.497522,2.449839,14.550145,50.016171,-1.679292,6.280466
0.020000,9.093358,75.496627,2.760834,15.549747,49.980092,-1.803956,6.280149
0.020000,9.424327,75.495567,3.091805,16.548578,49.941528,-1.928182,6.279820
0.020000,9.775257,75.494326,3.442737,17.546587,49.900471,-2.052848,6.279478
0.020000,10.146129,75.492886,3.813611,18.543726,49.856934,-2.176881,6.279127
0.020000,10.536924,75.491229,4.204410,19.539944,49.810900,-2.301693,6.278766
0.020000,10.947623,75.489338,4.615114,20.535191,49.762389,-2.425529,6.278399
0.020000,11.378207,75.487196,5.045702,21.529419,49.711382,-2.550372,6.278026
0.020000,11.828652,75.484787,5.496154,22.522577,49.657895,-2.674314,6.277649
0.020000,12.298936,75.482094,5.966446,23.514615,49.601914,-2.799047,6.277271
0.020000,12.789037,75.479102,6.456556,24.505484,49.543453,-2.923093,6.276893
0.020000,13.298929,75.475797,6.966459,25.495134,49.482507,-3.047274,6.276517
0.020000,13.828587,75.472166,7.496129,26.483516,49.419072,-3.171763,6.276145
0.020000,14.377984,75.468197,8.045541,27.470579,49.353156,-3.295787,6.275780
0.020000,14.947093,75.463879,8.614666,28.456274,49.284749,-3.420362,6.275423
0.020000,15.535885,75.459206,9.203477,29.440551,49.213859,-3.544479,6.275078
0.020000,16.144332,75.454171,9.811944,30.423361,49.140496,-3.668156,6.274746
0.020000,16.772402,75.448770,10.440037,31.404654,49.064632,-3.793224,6.274431
0.020000,17.420064,75.443003,11.087725,32.384380,48.986295,-3.916845,6.274134
0.020000,18.087285,75.436869,11.754975,33.362489,48.905471,-4.041208,6.273858
0.020000,18.774033,75.430376,12.441753,34.338932,48.822162,-4.165445,6.273607
0.020000,19.480273,75.423530,13.148027,35.313660,48.736364,-4.289873,6.273383
0.020000,20.205970,75.416344,13.873759,36.286621,48.648086,-4.413917,6.273189
0.020000,20.951088,75.408832,14.618914,37.257768,48.557318,-4.538374,6.273028
0.020000,21.715589,75.401016,15.383455,38.227049,48.464061,-4.662851,6.272902
0.020000,22.499435,75.392919,16.167344,39.194415,48.368319,-4.787114,6.272817
0.020000,23.302588,75.384571,16.970540,40.159817,48.270083,-4.911786,6.272774
0.020000,24.125007,75.376006,17.793004,41.123204,48.169357,-5.036313,6.272776
0.020000,24.966653,75.367263,18.634695,42.084527,48.066137,-5.161007,6.272829
0.020000,25.827482,75.358389,19.495569,43.043735,47.960421,-5.285802,6.272934
0.020000,26.707452,75.349435,20.375585,44.000779,47.852209,-5.410593,6.273096
0.020000,27.606519,75.340459,21.274697,44.955609,47.741497,-5.535623,6.273317
0.020000,28.524639,75.331525,22.192861,45.908175,47.628288,-5.660443,6.273603
0.020000,29.461766,75.322706,23.130029,46.858427,47.512572,-5.785793,6.273957
0.020000,30.417853,75.314081,24.086155,47.806314,47.394365,-5.910367,6.274383
0.020000,31.392853,75.305737,25.061191,48.751787,47.273644,-6.036038,6.274884
0.020000,32.386717,75.297770,26.055087,49.694795,47.150428,-6.160778,6.275465
0.020000,33.399396,75.290282,27.067793,50.635290,47.024724,-6.285228,6.276131
0.020000,34.430837,75.283388,28.099257,51.573220,46.896509,-6.410726,6.276884
0.020000,35.480989,75.277208,29.149428,52.508536,46.765823,-6.534332,6.277731
0.020000,36.549800,75.271875,30.218252,53.441189,46.632645,-6.658890,6.278674
0.020000,37.637214,75.267530,31.305674,54.371129,46.497007,-6.781880,6.279720
0.020000,38.743175,75.264326,32.411640,55.298308,46.358913,-6.904695,6.280872
0.020000,39.867627,75.262426,33.536094,56.222675,46.218387,-7.026321,6.282134
0.020000,41.010511,75.262003,34.678978,57.144184,46.075450,-7.146864,0.000327
0.020000,42.171766,75.263244,35.840233,58.062787,45.930132,-7.265876,0.001826
0.020000,43.351331,75.266346,37.019802,58.978437,45.782473,-7.382955,0.003451
0.020000,44.549141,75.271520,38.217624,59.891087,45.632503,-7.498509,0.005206
0.020000,45.765132,75.278989,39.433638,60.800693,45.480302,-7.610051,0.007097
0.020000,46.999236,75.288989,40.667782,61.707211,45.325913,-7.719427,0.009128
0.020000,48.251383,75.301770,41.919994,62.610599,45.169383,-7.826492,0.011305
0.020000,49.521500,75.317596,43.190210,63.510816,45.010884,-7.924961,0.013634
0.020000,50.809514,75.336745,44.478367,64.407824,44.850405,-8.023935,0.016119
0.020000,52.115348,75.359511,45.784398,65.301588,44.688179,-8.111341,0.018766
0.020000,53.438920,75.386201,47.108240,66.192073,44.524238,-8.197036,0.021581
0.020000,54.780148,75.417140,48.449825,67.079249,44.358832,-8.270287,0.024568
0.020000,56.138946,75.452666,49.809087,67.963090,44.192047,-8.339275,0.027735
0.020000,57.515222,75.493137,51.185958,68.843574,44.024190,-8.392816,0.031085
0.020000,58.705330,75.536072,52.376841,59.544116,-464.972920,-25449.855516,0.041477
0.020000,60.010924,75.598233,53.683913,65.353615,290.474967,37772.394366,0.053752
0.020000,61.325638,75.677389,55.001007,65.854724,25.055447,-13270.976007,0.066600
0.020000,62.647755,75.774445,56.326683,66.283772,21.452381,-180.153330,0.080044
0.020000,63.975510,75.890292,57.659482,66.639948,17.808840,-182.177049,0.094110
