dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-0.011987,311.999994,0.000012,0.002499,0.249911,24.991107,0.000999
0.010000,-0.011983,311.999994,0.000017,0.000416,-0.208342,-45.825349,0.000999
0.010000,-0.011973,311.999994,0.000026,0.000935,0.051961,26.030333,0.000998
0.010000,-0.011957,311.999994,0.000043,0.001663,0.072746,2.078466,0.000996
0.010000,-0.011931,311.999994,0.000069,0.002598,0.093531,2.078511,0.000994
0.010000,-0.011893,311.999994,0.000106,0.003741,0.114317,2.078585,0.000991
0.010000,-0.011843,311.999994,0.000157,0.005092,0.135103,2.078696,0.000987
0.010000,-0.011776,311.999994,0.000223,0.006651,0.155892,2.078849,0.000981
0.010000,-0.011692,311.999994,0.000308,0.008418,0.176683,2.079053,0.000974
0.010000,-0.011588,311.999994,0.000412,0.010393,0.197476,2.079315,0.000966
0.010000,-0.011462,311.999995,0.000537,0.012575,0.218272,2.079641,0.000955
0.010000,-0.011312,311.999995,0.000687,0.014966,0.239072,2.080040,0.000943
0.010000,-0.011137,311.999995,0.000863,0.017565,0.259878,2.080519,0.000928
0.010000,-0.010933,311.999995,0.001066,0.020372,0.280689,2.081083,0.000911
0.010000,-0.010699,311.999995,0.001300,0.023387,0.301506,2.081742,0.000892
0.010000,-0.010433,311.999995,0.001566,0.026610,0.322331,2.082502,0.000869
0.010000,-0.010133,311.999996,0.001867,0.030042,0.343165,2.083370,0.000844
0.010000,-0.009796,311.999996,0.002204,0.033682,0.364008,2.084354,0.000816
0.010000,-0.009421,311.999996,0.002579,0.037531,0.384863,2.085461,0.000785
0.010000,-0.009005,311.999997,0.002995,0.041588,0.405730,2.086698,0.000750
0.010000,-0.008546,311.999997,0.003453,0.045854,0.426610,2.088072,0.000712
0.010000,-0.008043,311.999997,0.003957,0.050329,0.447506,2.089591,0.000670
0.010000,-0.007493,311.999998,0.004507,0.055013,0.468419,2.091262,0.000624
0.010000,-0.006894,311.999998,0.005106,0.059907,0.489350,2.093093,0.000574
0.010000,-0.006244,311.999998,0.005756,0.065010,0.510301,2.095090,0.000520
0.010000,-0.005540,311.999999,0.006459,0.070322,0.531273,2.097262,0.000462
0.010000,-0.004782,311.999999,0.007218,0.075845,0.552270,2.099615,0.000398
0.010000,-0.003966,311.999999,0.008033,0.081578,0.573291,2.102156,0.000331
0.010000,-0.003091,312.000000,0.008909,0.087522,0.594340,2.104895,0.000258
0.010000,-0.002154,312.000000,0.009845,0.093676,0.615419,2.107837,0.000180
0.010000,-0.001154,312.000000,0.010846,0.100041,0.636528,2.110990,0.000096
0.010000,-0.000088,312.000000,0.011912,0.106618,0.657672,2.114362,0.000007
0.010000,0.013610,311.999999,0.025609,1.369710,126.309266,12565.159353,6.283098
0.010000,0.029264,311.999997,0.041264,1.565477,19.576639,-10673.262646,6.282998
0.010000,0.045852,311.999993,0.057852,1.658786,9.330922,-1024.571722,6.282891
0.010000,0.063400,311.999987,0.075399,1.754780,9.599419,26.849736,6.282779
0.010000,0.081935,311.999978,0.093934,1.853457,9.867690,26.827030,6.282660
0.010000,0.101483,311.999967,0.113482,1.954814,10.135720,26.803038,6.282534
0.010000,0.122071,311.999952,0.134071,2.058849,10.403497,26.777728,6.282402
0.010000,0.143727,311.999934,0.155726,2.165559,10.671008,26.751065,6.282263
0.010000,0.166487,311.999911,0.178486,2.275996,11.043649,37.264127,6.282117
0.010000,0.190380,311.999884,0.202380,2.389381,11.338554,29.490488,6.281963
0.010000,0.215423,311.999851,0.227422,2.504214,11.483246,14.469182,6.281802
0.010000,0.241640,311.999813,0.253639,2.621712,11.749810,26.656430,6.281633
0.010000,0.269058,311.999768,0.281058,2.741872,12.016035,26.622439,6.281456
0.010000,0.297705,311.999715,0.309705,2.864691,12.281903,26.586895,6.281272
0.010000,0.327623,311.999655,0.339622,2.991751,12.705941,42.403750,6.281079
0.010000,0.358837,311.999586,0.370836,3.121410,12.965905,25.996436,6.280878
0.010000,0.391360,311.999508,0.403360,3.252312,13.090248,12.434275,6.280668
0.010000,0.425218,311.999419,0.437218,3.385860,13.354792,26.454346,6.280449
0.010000,0.460439,311.999319,0.472439,3.522049,13.618896,26.410473,6.280222
0.010000,0.497077,311.999206,0.509077,3.663834,14.178537,55.964056,6.279985
0.010000,0.535138,311.999079,0.547138,3.806135,14.230052,5.151560,6.279739
0.010000,0.574641,311.998938,0.586642,3.950362,14.422739,19.268611,6.279483
0.010000,0.615613,311.998781,0.627614,4.097214,14.685165,26.242606,6.279217
