dt,x,y,position,velocity,acceleration,jerk,heading
0.01,0.00240,12.0,0.0,0,0,-0.0003,0
0.01,0.03480,12.0,0.03360,0.2761,27.3401,-0.0053,-0.0051
0.01,0.12960,12.0,0.12720,0.7856,51.2112,-0.0235,-0.0233
0.01,0.2880,12.0,0.28560,1.3158,52.7908,-0.0594,-0.0592
0.01,0.50760,11.99880,0.50520,1.8469,53.562,-0.1131,-0.1128
0.01,0.79320,11.99880,0.7920,2.3761,52.7189,-0.1848,-0.1846
0.01,1.14240,11.99640,1.14120,2.9098,53.4012,-0.2751,-0.2749
0.01,1.55400,11.99400,1.55280,3.4411,53.3168,-0.3836,-0.3833
0.01,2.03160,11.99040,2.02920,3.9726,53.0716,-0.511,-0.5108
0.01,2.57280,11.98320,2.57160,4.5072,53.4125,-0.6579,-0.6576
0.01,3.17760,11.97480,3.17640,5.0417,53.4454,-0.8242,-0.8239
0.01,3.84600,11.96280,3.84480,5.5763,53.5331,-1.0103,-1.01
0.01,4.57920,11.94720,4.57800,6.1114,53.519,-1.2169,-1.2166
0.01,5.3760,11.9280,5.37480,6.6481,53.6883,-1.4446,-1.4443
0.01,6.23760,11.90280,6.23640,7.1858,53.8164,-1.6939,-1.6936
0.01,7.1640,11.87040,7.1640,7.7244,53.8544,-1.9657,-1.9654
0.01,8.15520,11.8320,8.15520,8.265,54.0609,-2.2607,-2.2604
0.01,9.21240,11.7840,9.21360,8.807,54.1346,-2.58,-2.5797
0.01,10.3320,11.72760,10.33560,9.3515,54.4636,-2.9242,-2.9239
0.01,11.51760,11.65920,11.52240,9.8964,54.5149,-3.2941,-3.2939
0.01,12.7680,11.57880,12.77520,10.4434,54.6905,-3.6912,-3.6909
0.01,14.08320,11.48520,14.09520,10.993,54.9771,-4.1166,-4.1164
0.01,15.46440,11.37480,15.480,11.5445,55.1416,-4.5717,-4.5715
0.01,16.91040,11.24760,16.9320,12.0991,55.4691,-5.0579,-5.0577
0.01,18.42240,11.1000,18.45000,12.6558,55.6773,-5.5768,-5.5765
0.01,19.99920,10.93080,20.03640,13.2156,55.9658,-6.1301,-6.1299
0.01,21.64200,10.73880,21.69000,13.7794,56.367,-6.7198,-6.7195
0.01,23.34840,10.51920,23.41080,14.3463,56.7373,-7.3473,-7.347
0.01,25.12200,10.26960,25.20120,14.9153,56.8777,-8.0153,-8.015
0.01,26.95920,9.98880,27.0600,15.491,57.57,-8.7263,-8.726
0.01,28.86120,9.6720,28.98840,16.0697,57.8842,-9.4822,-9.482
0.01,30.82680,9.31680,30.98640,16.6531,58.3494,-10.2859,-10.2857
0.01,32.85840,8.91840,33.05640,17.241,58.7617,-11.1407,-11.1405
0.01,34.95120,8.47320,35.1960,17.8363,59.535,-12.0495,-12.0492
0.01,37.10760,7.97640,37.40880,18.4352,59.8828,-13.0151,-13.0148
0.01,39.3240,7.42440,39.69240,19.0413,60.635,-14.0411,-14.0409
0.01,41.60040,6.81000,42.05040,19.6523,61.1014,-15.1313,-15.131
0.01,43.93680,6.13080,44.4840,20.2708,61.8188,-16.2898,-16.2895
0.01,46.32840,5.37840,46.99080,20.8973,62.6709,-17.5198,-17.5196
