dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,0.011987,288.000006,0.000012,0.002498,0.249839,24.983911,0.000999
0.010000,0.011985,288.000006,0.000015,0.000249,-0.224905,-47.474422,0.000999
0.010000,0.011979,288.000006,0.000021,0.000561,0.031168,25.607265,0.000998
0.010000,0.011969,288.000006,0.000031,0.000997,0.043635,1.246712,0.000997
0.010000,0.011954,288.000006,0.000046,0.001558,0.056102,1.246728,0.000996
0.010000,0.011931,288.000006,0.000069,0.002244,0.068569,1.246755,0.000994
0.010000,0.011901,288.000006,0.000099,0.003054,0.081037,1.246795,0.000992
0.010000,0.011861,288.000006,0.000139,0.003990,0.093506,1.246850,0.000988
0.010000,0.011810,288.000006,0.000190,0.005049,0.105975,1.246923,0.000984
0.010000,0.011748,288.000006,0.000252,0.006234,0.118445,1.247018,0.000979
0.010000,0.011673,288.000006,0.000327,0.007543,0.130917,1.247135,0.000973
0.010000,0.011583,288.000006,0.000417,0.008977,0.143389,1.247279,0.000965
0.010000,0.011477,288.000005,0.000522,0.010535,0.155864,1.247451,0.000956
0.010000,0.011355,288.000005,0.000645,0.012219,0.168341,1.247654,0.000946
0.010000,0.011215,288.000005,0.000785,0.014027,0.180819,1.247891,0.000935
0.010000,0.011055,288.000005,0.000944,0.015960,0.193301,1.248164,0.000921
0.010000,0.010875,288.000005,0.001125,0.018018,0.205786,1.248476,0.000906
0.010000,0.010673,288.000005,0.001327,0.020201,0.218274,1.248830,0.000889
0.010000,0.010448,288.000005,0.001552,0.022508,0.230766,1.249228,0.000871
0.010000,0.010199,288.000004,0.001801,0.024941,0.243263,1.249673,0.000850
0.010000,0.009924,288.000004,0.002076,0.027499,0.255765,1.250167,0.000827
0.010000,0.009622,288.000004,0.002378,0.030181,0.268272,1.250714,0.000802
0.010000,0.009292,288.000004,0.002708,0.032989,0.280785,1.251315,0.000774
0.010000,0.008933,288.000003,0.003067,0.035922,0.293305,1.251973,0.000744
0.010000,0.008543,288.000003,0.003457,0.038981,0.305832,1.252691,0.000712
0.010000,0.008121,288.000003,0.003879,0.042164,0.318366,1.253471,0.000677
0.010000,0.007667,288.000002,0.004333,0.045473,0.330910,1.254317,0.000639
0.010000,0.007178,288.000002,0.004822,0.048908,0.343462,1.255230,0.000598
0.010000,0.006653,288.000002,0.005347,0.052468,0.356024,1.256214,0.000554
0.010000,0.006091,288.000002,0.005909,0.056154,0.368597,1.257271,0.000508
0.010000,0.005492,288.000001,0.006508,0.059966,0.381181,1.258404,0.000458
0.010000,0.004853,288.000001,0.007147,0.063904,0.393777,1.259615,0.000404
0.010000,0.004173,288.000001,0.007827,0.067968,0.406386,1.260907,0.000348
0.010000,0.003451,288.000000,0.008548,0.072158,0.419009,1.262283,0.000288
0.010000,0.002687,288.000000,0.009313,0.076474,0.431646,1.263745,0.000224
0.010000,0.001877,288.000000,0.010122,0.080917,0.444299,1.265296,0.000156
0.010000,0.001023,288.000000,0.010977,0.085487,0.456969,1.266939,0.000085
0.010000,0.000121,288.000000,0.011879,0.090183,0.469655,1.268677,0.000010
0.010000,0.015763,287.999999,0.027521,1.564200,147.401673,14693.201767,6.283116
0.010000,0.034758,287.999997,0.046516,1.899483,33.528285,-11387.338766,6.283033
0.010000,0.054712,287.999993,0.066470,1.995447,9.596391,-2393.189436,6.282945
0.010000,0.075650,287.999987,0.087408,2.093755,9.830843,23.445182,6.282853
0.010000,0.097594,287.999979,0.109352,2.194406,10.065049,23.420562,6.282757
0.010000,0.120568,287.999968,0.132326,2.297396,10.298996,23.394746,6.282656
0.010000,0.144595,287.999954,0.156353,2.402722,10.532673,23.367706,6.282550
0.010000,0.169699,287.999937,0.181457,2.510383,10.766067,23.339415,6.282440
0.010000,0.195902,287.999916,0.207661,2.620375,10.999166,23.309845,6.282325
0.010000,0.223229,287.999891,0.234988,2.732694,11.231955,23.278968,6.282205
0.010000,0.251727,287.999861,0.263485,2.849723,11.702874,47.091904,6.282079
0.010000,0.281399,287.999826,0.293158,2.967269,11.754623,5.174836,6.281949
0.010000,0.312266,287.999786,0.324024,3.086671,11.940221,18.559858,6.281813
0.010000,0.344350,287.999740,0.356108,3.208390,12.171865,23.164415,6.281671
0.010000,0.377674,287.999687,0.389432,3.332421,12.403131,23.126515,6.281524
0.010000,0.412262,287.999627,0.424020,3.458761,12.634002,23.087140,6.281372
0.010000,0.448136,287.999559,0.459894,3.587406,12.864465,23.046264,6.281214
0.010000,0.485349,287.999482,0.497108,3.721337,13.393098,52.863325,6.281049
0.010000,0.523903,287.999397,0.535662,3.855445,13.410760,1.766166,6.280879
0.010000,0.563814,287.999301,0.575573,3.991112,13.566723,15.596295,6.280703
0.010000,0.605105,287.999195,0.616864,4.129068,13.795615,22.889233,6.280520
0.010000,0.647798,287.999077,0.659557,4.269308,14.024018,22.840346,6.280331
0.010000,0.691925,287.998947,0.703684,4.412738,14.342997,31.897887,6.280136
0.010000,0.737536,287.998803,0.749296,4.561178,14.844018,50.102070,6.279934
0.010000,0.784620,287.998645,0.796380,4.708386,14.720727,-12.329089,6.279725
0.010000,0.833198,287.998472,0.844958,4.857858,14.947221,22.649427,6.279510
0.010000,0.883294,287.998282,0.895054,5.009589,15.173140,22.591830,6.279287
0.010000,0.934954,287.998075,0.946715,5.166079,15.648982,47.584221,6.279058
0.010000,0.988205,287.997849,0.999966,5.325127,15.904747,25.576475,6.278821
0.010000,1.043042,287.997603,1.054804,5.483756,15.862956,-4.179031,6.278577
0.010000,1.099488,287.997335,1.111250,5.644622,16.086598,22.364161,6.278326
0.010000,1.157585,287.997046,1.169348,5.809805,16.518302,43.170426,6.278067
0.010000,1.217374,287.996732,1.229138,5.979010,16.920536,40.223356,6.277801
0.010000,1.278840,287.996392,1.290605,6.146710,16.769991,-15.054450,6.277526
0.010000,1.342005,287.996026,1.353772,6.316621,16.991041,22.104956,6.277244
0.010000,1.406935,287.995631,1.418703,6.493100,17.647934,65.689363,6.276954
0.010000,1.473631,287.995205,1.485400,6.669706,17.660599,1.266500,6.276655
0.010000,1.542093,287.994748,1.553863,6.846376,17.667019,0.641942,6.276349
0.010000,1.612367,287.994256,1.624139,7.027510,18.113365,44.634578,6.276034
0.010000,1.684499,287.993728,1.696273,7.213459,18.594906,48.154132,6.275710
0.010000,1.758465,287.993163,1.770241,7.396828,18.336908,-25.799764,6.275378
